case_id,document_id,hypothesis_id,gold_label,predicted_label,correct,rule_fired,rule_polarity,matched_phrase,matched_span_start,matched_span_end,evidence_hit,joint_success,failure_family,notes
train::126::nda-18,126,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::126::nda-7,126,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,7342,7353,True,True,n/a (fully correct),
train::126::nda-17,126,nda-17,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::126::nda-8,126,nda-8,Entailment,Entailment,True,True,positive_fired,shall notify,7677,7689,False,False,"correct label, misaligned/wrong evidence span",
train::126::nda-13,126,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::126::nda-5,126,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::126::nda-4,126,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,14017,14032,False,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::128::nda-11,128,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::128::nda-16,128,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::128::nda-15,128,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::128::nda-10,128,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,2899,2907,True,False,n/a (fully correct),
train::128::nda-2,128,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::128::nda-1,128,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::128::nda-19,128,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::128::nda-12,128,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::128::nda-20,128,nda-20,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::128::nda-3,128,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::128::nda-18,128,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::128::nda-7,128,nda-7,Entailment,Entailment,True,True,positive_fired,representatives,2767,2782,False,False,"correct label, misaligned/wrong evidence span",
train::128::nda-17,128,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::128::nda-8,128,nda-8,Entailment,Entailment,True,True,positive_fired,required by law,8663,8678,False,False,"correct label, misaligned/wrong evidence span",
train::128::nda-13,128,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::128::nda-5,128,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::128::nda-4,128,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::130::nda-11,130,nda-11,Entailment,Entailment,True,True,positive_fired,reverse engineer,3786,3802,True,True,n/a (fully correct),
train::130::nda-16,130,nda-16,NotMentioned,Entailment,False,True,positive_fired,shall return,4354,4366,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'shall return')",
train::130::nda-15,130,nda-15,Entailment,Entailment,True,True,positive_fired,does not grant,5288,5302,True,True,n/a (fully correct),
train::130::nda-10,130,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::130::nda-2,130,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::130::nda-1,130,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::130::nda-19,130,nda-19,Entailment,Entailment,True,True,positive_fired,shall survive,7717,7730,True,True,n/a (fully correct),
train::130::nda-12,130,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,1774,1795,True,False,n/a (fully correct),
train::130::nda-20,130,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::130::nda-3,130,nda-3,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::130::nda-18,130,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::130::nda-7,130,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,2518,2529,False,False,"correct label, misaligned/wrong evidence span",
train::130::nda-17,130,nda-17,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::130::nda-8,130,nda-8,Entailment,Entailment,True,True,positive_fired,shall notify,3913,3925,False,False,"correct label, misaligned/wrong evidence span",
train::130::nda-13,130,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::130::nda-5,130,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::130::nda-4,130,nda-4,Contradiction,Contradiction,True,True,negative_fired,for any purpose,5696,5711,True,True,n/a (fully correct),
train::131::nda-11,131,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::131::nda-16,131,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::131::nda-15,131,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::131::nda-10,131,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::131::nda-2,131,nda-2,Contradiction,Contradiction,True,True,negative_fired,business information,1925,1945,True,True,n/a (fully correct),
train::131::nda-1,131,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::131::nda-19,131,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::131::nda-12,131,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,3610,3631,True,True,n/a (fully correct),
train::131::nda-20,131,nda-20,Contradiction,Entailment,False,True,positive_fired,archival purposes,8445,8462,True,False,negative case matched a positive phrase -- possible conflicting/ambiguous phrasing,
train::131::nda-3,131,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::131::nda-18,131,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::131::nda-7,131,nda-7,Entailment,Entailment,True,True,positive_fired,consultants,3650,3661,False,False,"correct label, misaligned/wrong evidence span",
train::131::nda-17,131,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::131::nda-8,131,nda-8,Entailment,Entailment,True,True,positive_fired,required by law,6442,6457,False,False,"correct label, misaligned/wrong evidence span",
train::131::nda-13,131,nda-13,Entailment,Entailment,True,True,positive_fired,already known to,3499,3515,False,False,"correct label, misaligned/wrong evidence span",
train::131::nda-5,131,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::131::nda-4,131,nda-4,Entailment,Entailment,True,True,positive_fired,solely for the purpose,7426,7448,True,True,n/a (fully correct),
train::132::nda-11,132,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::132::nda-16,132,nda-16,Entailment,Entailment,True,True,positive_fired,return or destroy,4187,4204,True,True,n/a (fully correct),
train::132::nda-15,132,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::132::nda-10,132,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::132::nda-2,132,nda-2,Contradiction,Contradiction,True,True,negative_fired,financial information,1156,1177,True,True,n/a (fully correct),
train::132::nda-1,132,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::132::nda-19,132,nda-19,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::132::nda-12,132,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::132::nda-20,132,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::132::nda-3,132,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::132::nda-18,132,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::132::nda-7,132,nda-7,Entailment,Entailment,True,True,positive_fired,representatives,4962,4977,False,False,"correct label, misaligned/wrong evidence span",
train::132::nda-17,132,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::132::nda-8,132,nda-8,Entailment,Entailment,True,True,positive_fired,required by law,2208,2223,False,False,"correct label, misaligned/wrong evidence span",
train::132::nda-13,132,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::132::nda-5,132,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::132::nda-4,132,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,790,805,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::133::nda-11,133,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::133::nda-16,133,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::133::nda-15,133,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::133::nda-10,133,nda-10,NotMentioned,Entailment,False,True,positive_fired,negotiat,16797,16805,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'negotiat')",
train::133::nda-2,133,nda-2,Contradiction,Contradiction,True,True,negative_fired,financial information,3314,3335,True,True,n/a (fully correct),
train::133::nda-1,133,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::133::nda-19,133,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::133::nda-12,133,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,4209,4230,True,True,n/a (fully correct),
train::133::nda-20,133,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::133::nda-3,133,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::133::nda-18,133,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,9346,9362,False,False,"correct label, misaligned/wrong evidence span",
train::133::nda-7,133,nda-7,Contradiction,Entailment,False,True,positive_fired,representatives,13313,13328,False,False,negative case matched a positive phrase -- possible conflicting/ambiguous phrasing,
train::133::nda-17,133,nda-17,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::133::nda-8,133,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::133::nda-13,133,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::133::nda-5,133,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::133::nda-4,133,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::134::nda-11,134,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::134::nda-16,134,nda-16,NotMentioned,Entailment,False,True,positive_fired,return or destroy,6113,6130,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'return or destroy')",
train::134::nda-15,134,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::134::nda-10,134,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::134::nda-2,134,nda-2,Contradiction,Contradiction,True,True,negative_fired,business information,1810,1830,True,True,n/a (fully correct),
train::134::nda-1,134,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::134::nda-19,134,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::134::nda-12,134,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
